CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,churn_probability,estimated_ltv,expected_revenue_retained,net_expected_value,naive_target,ds_optimized_target
725,40,8,104149.66,1,1,0,62027.9,0,True,False,True,0.6977380928437021,9373.4694,1635.0566656212002,1585.0566656212002,True,True
519,38,1,114141.64,1,1,1,60988.21,1,True,False,True,0.598936040521777,10272.7476,1538.179693205897,1488.179693205897,True,True
562,31,9,117153.0,1,1,1,108675.01,0,True,False,False,0.4631130984309045,10543.77,1220.7394984607045,1170.7394984607045,False,True
482,45,7,156353.46,1,1,0,72643.95,1,True,False,True,0.8340322610758351,14071.8114,2934.086169843678,2884.086169843678,True,True
535,37,3,175534.78,2,1,1,9241.52,0,False,True,True,0.206098708136053,15798.1302,813.9935562962911,763.9935562962911,False,True
561,27,9,135637.0,1,1,0,153080.4,1,False,False,False,0.3536541825460866,12207.329999999998,1079.2933280550797,1029.2933280550797,False,True
850,33,2,83415.04,1,0,1,74917.64,0,True,False,False,0.2725475258371188,7507.353599999999,511.52766231609655,461.52766231609655,False,True
601,43,3,141859.12,2,1,1,111249.62,0,True,False,True,0.4970396734735642,12767.320799999998,1586.4662403910609,1536.4662403910609,False,True
712,38,7,132767.66,2,1,1,59115.77,0,True,False,True,0.2583415993057046,11949.0894,771.7367164607106,721.7367164607106,False,True
589,31,10,110635.32,1,1,0,148218.86,0,False,False,False,0.3341761855697547,9957.1788,831.8630076050068,781.8630076050068,False,True
600,37,8,177657.35,1,1,1,77142.32,0,False,True,True,0.1972750112493006,15989.161500000002,788.5655036948461,738.5655036948461,False,True
642,41,4,157777.58,1,1,0,67484.6,0,True,False,True,0.5514757103489051,14199.9822,1957.736317671702,1907.736317671702,True,True
575,47,9,107915.94,2,1,1,63452.18,1,True,False,True,0.6184660036949281,9712.4346,1501.702653302587,1451.702653302587,True,True
570,57,5,86568.75,1,0,1,103660.31,0,True,False,False,0.5901255098617976,7791.1875,1149.444623966591,1099.444623966591,True,True
532,52,9,137755.76,1,1,0,163191.99,1,True,False,True,0.9282818212040744,12398.0184,2877.213774918406,2827.213774918406,True,True
796,30,2,137262.71,2,1,0,62905.29,0,False,False,True,0.1796322204320722,12353.6439,554.778121046031,504.77812104603095,False,True
736,50,9,116309.01,1,1,0,185360.4,1,True,False,True,0.9230840984135986,10467.8109,2415.667446747635,2365.667446747635,True,True
617,34,0,131244.65,2,1,0,183229.02,0,False,False,False,0.277235578959188,11812.018499999998,818.6779468810347,768.6779468810347,False,True
762,28,3,125155.83,2,1,1,106024.02,0,True,False,True,0.208398390659794,11264.0247,586.8511549580422,536.8511549580422,False,True
703,35,5,140691.08,2,1,0,167810.26,0,True,False,True,0.2779102736795008,12662.1972,879.7386723089521,829.7386723089521,False,True
507,41,3,58820.32,2,1,1,138536.09,0,False,False,True,0.2201336404316856,5293.8288,291.3374513915254,241.3374513915254,False,True
581,26,3,105099.45,1,1,1,184520.0,1,True,False,False,0.5341837285542117,9458.9505,1263.2043615749315,1213.2043615749315,True,True
648,23,9,168372.52,1,1,0,134676.72,0,False,False,True,0.2988621066609599,15153.5268,1132.2037356978285,1082.2037356978285,False,True
462,34,1,94682.56,2,1,0,138478.2,0,True,False,True,0.2167916743054,8521.4304,461.8437909732336,411.8437909732336,False,True
627,73,0,146329.73,1,0,1,43615.67,0,False,False,True,0.2613183058117506,13169.675700000002,860.3693355035452,810.3693355035452,False,True
632,49,5,167962.7,1,0,0,140201.21,0,False,False,False,0.7491676884830051,15116.643,2831.2251234831997,2781.2251234831997,True,True
619,44,3,116967.68,1,1,0,5075.17,1,False,False,True,0.6704282547525545,10527.0912,1764.4148452092438,1714.4148452092438,True,True
501,34,7,93244.42,1,0,1,199805.63,0,True,False,False,0.4168066389445009,8391.9978,874.4600992619113,824.4600992619113,False,True
533,43,4,80442.06,2,0,1,12537.42,0,True,False,True,0.3411984151748257,7239.785399999999,617.5508261714602,567.5508261714602,False,True
632,35,2,150561.03,2,0,0,64722.61,0,True,False,False,0.242951242297634,13550.4927,823.0272588025052,773.0272588025052,False,True
687,34,9,125474.44,1,1,0,198929.84,0,False,False,False,0.3388090839645155,11292.6996,956.5173017406125,906.5173017406125,False,True
667,33,4,127076.68,2,1,0,69011.66,0,True,False,False,0.3567784042868504,11436.901199999998,1020.109840030591,970.109840030591,False,True
497,37,8,128650.11,2,1,1,163641.53,0,False,True,True,0.1350390746253893,11578.5099,390.8878156092272,340.8878156092272,False,True
780,33,6,145580.61,1,1,1,154598.56,0,False,True,False,0.2909096090670128,13102.254899999998,952.8929627138381,902.8929627138381,False,True
477,47,9,144900.58,1,1,0,61315.37,1,False,False,True,0.7743561825345361,13041.052199999998,2524.604849456403,2474.604849456403,True,True
488,31,8,97588.6,1,0,0,124210.53,0,False,False,False,0.3143220241891212,8782.974,690.1705415201056,640.1705415201056,False,True
779,24,10,122200.31,2,1,0,43705.56,0,True,False,False,0.2780922307927229,10998.0279,764.6165282579013,714.6165282579013,False,True
693,46,3,151709.33,1,1,0,180736.24,0,False,True,False,0.7229907889799547,13653.8397,2467.900084327207,2417.900084327207,True,True
738,33,3,122134.4,2,0,1,27867.59,0,False,True,False,0.1969344493551654,10992.096,541.1805932547791,491.18059325477907,False,True
690,31,2,137260.45,2,1,0,55387.28,0,True,False,True,0.2664818957476144,12353.4405,822.9920608613394,772.9920608613394,False,True
611,30,9,88594.14,1,1,0,196332.45,0,False,False,False,0.2973231097392816,7973.4726,592.6744172132388,542.6744172132388,False,True
632,41,8,127205.32,4,1,0,93874.87,1,True,False,True,0.925881230997566,11448.4788,2649.9829110983846,2599.9829110983846,True,True
727,31,10,96997.09,2,0,0,76614.04,0,False,True,False,0.2110066009231142,8729.738099999999,460.50809085750126,410.50809085750126,False,True
550,31,5,142200.19,2,1,1,122221.71,0,False,False,True,0.1524888450732998,12798.0171,487.88871170183535,437.88871170183535,False,True
754,39,3,160761.41,1,1,1,24156.03,0,True,False,False,0.439090460726593,14468.5269,1588.2480356390263,1538.2480356390263,False,True
671,31,0,116234.61,1,1,0,172096.08,0,False,False,True,0.2723513637189151,10461.1149,712.2747272588156,662.2747272588156,False,True
756,26,5,155143.52,1,0,1,135034.57,1,True,False,False,0.4741259318379908,13962.9168,1655.0452347440842,1605.0452347440842,False,True
748,34,5,84009.47,1,1,1,137001.1,0,False,False,True,0.1758132513505109,7560.8523,332.3245064609971,282.3245064609971,False,True
488,28,7,139246.22,2,1,0,106799.49,0,True,False,False,0.267591326287328,12532.1598,838.3743155316838,788.3743155316838,False,True
710,58,7,170113.0,2,0,1,10494.64,0,True,False,True,0.3323229921434735,15310.169999999998,1271.9803761563107,1221.9803761563107,False,True
773,64,2,145578.28,1,0,1,186172.85,0,False,False,True,0.3334201058835123,13102.0452,1092.121324468641,1042.121324468641,False,True
657,75,7,126273.95,1,0,1,91673.6,0,False,True,True,0.2934661285079417,11364.6555,833.7853628528716,783.7853628528716,False,True
579,26,10,162482.76,1,1,1,18458.2,0,False,False,False,0.2436673400359985,14623.4484,890.8141934454195,840.8141934454195,False,True
709,32,2,87814.89,1,1,0,138578.37,0,False,False,False,0.3488416470782111,7903.340099999999,689.2535444758183,639.2535444758183,False,True
617,61,3,113858.95,1,1,1,38129.22,0,False,True,True,0.4553688149739031,10247.3055,1166.5758405526399,1116.5758405526399,False,True
568,43,5,87612.64,4,1,1,107155.4,1,True,False,True,0.7816518894104096,7885.1376,1540.8581758252658,1490.8581758252658,True,True
608,26,1,106648.98,1,0,1,7063.6,0,True,False,True,0.2977514740911891,9598.4082,714.4850476197391,664.4850476197391,False,True
608,38,8,103653.51,2,1,1,137079.86,0,True,False,False,0.3511974104314739,9328.8159,819.0639966179899,769.0639966179899,False,True
731,37,3,116880.53,1,0,0,172718.35,1,True,False,True,0.6180377468799867,10519.2477,1625.3230368451204,1575.3230368451204,True,True
850,40,4,97990.49,2,0,0,106691.02,0,True,False,False,0.263254371215343,8819.1441,580.4195586757505,530.4195586757505,False,True
591,34,4,150635.3,1,1,1,72274.84,0,True,False,False,0.3859711862204794,13557.176999999998,1308.1699221227498,1258.1699221227498,False,True
570,39,10,129674.89,2,1,0,80552.36,0,False,False,True,0.2596101696176394,11670.7401,757.4607042310964,707.4607042310964,False,True
611,53,3,83568.26,1,0,0,1235.49,0,False,False,True,0.7057946418539487,7521.143399999999,1327.0956780837973,1277.0956780837973,True,True
775,48,4,178144.91,2,0,0,50168.41,1,False,True,True,0.6900722708662974,16033.0419,2765.989408206874,2715.989408206874,True,True
699,36,6,147137.74,1,1,1,33687.9,0,True,False,True,0.4093593994741165,13242.3966,1355.2248799435204,1305.2248799435204,False,True
704,36,3,114370.41,1,0,1,66810.48,0,False,False,True,0.2140117768238334,10293.336899999998,550.7238298538322,500.72382985383217,False,True
835,47,5,108289.28,2,1,1,45859.55,1,True,False,False,0.5405874654240221,9746.035199999998,1317.1461166753254,1267.1461166753254,True,True
714,39,3,149887.49,2,1,0,63846.36,0,True,False,True,0.3241583752396042,13489.874099999995,1093.2139176107041,1043.2139176107041,False,True
581,43,4,170172.9,1,0,1,100236.02,0,False,True,False,0.5020212243331279,15315.561,1922.1841711421762,1872.1841711421762,True,True
689,28,2,64808.32,2,0,0,78591.15,0,True,False,False,0.1562530413507944,5832.748799999999,227.8461848587991,177.8461848587991,False,True
604,56,0,62732.65,1,0,1,124954.56,0,False,False,False,0.6640354914463602,5645.9385,937.2758866308565,887.2758866308565,True,True
698,29,5,95167.55,1,1,1,152723.23,0,False,False,True,0.1829914576625375,8565.0795,391.83409567512945,341.83409567512945,False,True
581,54,2,152508.99,1,1,0,187597.98,1,True,False,False,0.9197284089791152,13725.8091,3156.0041413735153,3106.0041413735153,True,True
573,31,0,134644.19,1,1,1,70381.49,0,True,False,True,0.3668756987866847,12117.9771,1111.4478291108858,1061.4478291108858,False,True
850,31,3,51293.47,1,0,0,35534.68,0,True,False,False,0.3560257341788869,4616.4123,410.89039459498593,360.89039459498593,False,True
690,49,8,116622.73,1,0,1,51011.29,0,False,True,True,0.4351380169506273,10496.0457,1141.8071279302899,1091.8071279302899,False,True
498,33,1,198113.86,1,1,0,69664.35,0,False,False,True,0.3354631805491406,17830.2474,1495.3478756955112,1445.3478756955112,False,True
497,29,4,85646.81,1,0,0,63233.02,1,False,False,False,0.3834781885926585,7708.212899999999,738.9828800446406,688.9828800446406,False,True
644,33,9,141234.98,1,1,0,95673.05,0,False,False,True,0.3028098373385154,12711.1482,962.2651797069407,912.2651797069407,False,True
690,40,9,77641.99,1,0,0,189051.59,1,False,False,False,0.6202595016512976,6987.7791,1083.5590955538382,1033.5590955538382,True,True
502,40,7,117304.29,1,0,0,196278.32,0,True,False,False,0.5823114116315294,10557.3861,1536.9216007575217,1486.9216007575217,True,True
590,36,6,92340.69,2,1,1,174667.58,0,True,False,True,0.1752153270035228,8310.6621,364.03884436682085,314.03884436682085,False,True
458,35,9,146780.52,2,1,1,3476.38,0,True,False,True,0.167467813484364,13210.246799999995,553.0727867962039,503.0727867962039,False,True
553,41,6,144974.55,1,1,1,19344.92,0,False,True,True,0.3116147367952966,13047.709499999995,1016.4646404059974,966.4646404059974,False,True
636,37,1,115137.26,1,1,0,52484.01,0,False,True,True,0.3514025312828085,10362.353399999998,910.3393037017541,860.3393037017541,False,True
807,33,10,101952.97,2,1,0,178153.65,0,False,False,True,0.1788516755584933,9175.7673,410.275339034958,360.275339034958,False,True
513,45,0,164649.52,3,1,0,49915.52,1,False,False,False,0.9498203668591612,14818.456799999996,3518.718018515657,3468.718018515657,True,True
694,32,0,91956.49,1,1,1,59961.81,0,False,False,True,0.1707548735360617,8276.0841,353.29542346732774,303.29542346732774,False,True
598,32,9,123938.6,2,1,0,198894.42,0,True,False,True,0.295881121650571,11154.474,825.0995696355328,775.0995696355328,False,True
762,46,6,123571.77,3,0,1,57014.17,1,True,False,True,0.9284327224151,11121.4593,2581.381683781933,2531.381683781933,True,True
588,34,3,120777.88,1,1,1,131729.52,0,False,False,False,0.2771260117241635,10870.0092,753.0905742502414,703.0905742502414,False,True
663,42,5,90248.79,1,1,1,79169.73,0,True,False,True,0.4820261044461504,8122.391099999999,978.8011351802705,928.8011351802705,False,True
631,48,1,106396.48,1,1,1,150661.42,1,True,False,True,0.7895418587771965,9575.6832,1890.100678197393,1840.100678197393,True,True
725,47,1,104887.43,1,0,0,86622.56,1,True,False,False,0.9293219504454668,9439.8687,2193.1692980582784,2143.1692980582784,True,True
850,34,2,72079.71,1,1,1,115767.93,0,False,False,True,0.1817270501264865,6487.173900000001,294.72374412613374,244.72374412613374,False,True
553,38,3,99844.68,1,0,0,187915.7,0,False,False,True,0.3881435394847136,8986.0212,871.9665186131682,821.9665186131682,False,True
466,26,3,156815.71,1,1,1,137476.09,0,False,False,True,0.2029066972036888,14113.413899999998,715.9265501794081,665.9265501794081,False,True
613,47,6,146034.74,1,1,1,77146.14,0,False,False,True,0.4879723490607026,13143.1266,1603.3705902510512,1553.3705902510512,False,True
558,27,1,152283.39,1,1,0,183271.15,0,False,False,True,0.263641841505394,13705.505099999998,903.3361508313922,853.3361508313922,False,True
775,33,1,118897.1,2,1,1,26362.4,0,True,False,False,0.2641311084001199,10700.739,706.5995131925976,656.5995131925976,False,True
698,52,8,96781.39,1,1,1,153373.71,0,True,False,True,0.7120189911022817,8710.3251,1550.4792224687203,1500.4792224687203,True,True
608,33,1,102772.67,2,1,0,70705.58,0,True,False,True,0.2699442133709783,9249.5403,624.2149700816657,574.2149700816657,False,True
633,40,4,150578.0,1,0,1,34670.62,1,False,False,True,0.3604422635227463,13552.02,1221.180191026382,1171.180191026382,False,True
608,42,10,163548.07,1,1,0,38866.85,0,False,False,True,0.5483246638790352,14719.3263,2017.7424114933358,1967.7424114933358,True,True
682,37,8,148580.12,1,1,0,35179.18,0,False,False,False,0.3894382185535127,13372.2108,1301.9124880185107,1251.9124880185107,False,True
596,32,3,96709.07,2,0,0,41788.37,0,True,False,True,0.2037495762782758,8703.8163,443.34972078223757,393.34972078223757,False,True
395,34,5,106011.59,1,1,1,17376.57,1,True,False,False,0.4971336135594428,9541.0431,1185.793308357347,1135.793308357347,False,True
578,37,1,135650.88,1,1,0,199428.19,0,True,False,True,0.5272668111845406,12208.5792,1609.2946559694774,1559.2946559694774,True,True
547,55,4,111362.76,3,1,0,16922.28,1,True,False,True,0.8860684040990603,10022.6484,2220.1880181585,2170.1880181585,True,True
609,37,1,39344.83,1,1,1,178291.89,1,False,False,True,0.4414727247979585,3541.0347,390.8175594032804,340.8175594032804,False,True
774,36,9,130809.77,1,1,0,152290.28,0,True,False,True,0.5632258447988555,11772.8793,1657.6974723643648,1607.6974723643648,True,True
712,27,2,133009.51,1,1,0,126809.15,0,False,False,False,0.3350816936828236,11970.8559,1002.8036674512554,952.8036674512554,False,True
585,28,9,135337.49,2,1,1,40385.61,0,True,False,False,0.2028601126504521,12180.374099999995,617.7280155126621,567.7280155126621,False,True
666,32,10,112536.57,2,1,1,34350.54,0,False,False,False,0.1748266615783621,10128.2913,442.6738388680423,392.6738388680423,False,True
708,35,8,122570.69,1,0,0,199005.88,0,False,True,False,0.376464815350071,11031.3621,1038.2299240090679,988.2299240090679,False,True
513,44,1,63562.02,2,0,1,52629.73,1,False,False,True,0.4599842780031398,5720.581799999999,657.8444222577253,607.8444222577253,False,True
690,44,9,100368.63,2,0,0,35342.33,0,True,False,True,0.5666245585723041,9033.1767,1279.6049400357806,1229.6049400357806,True,True
537,33,7,136082.0,1,1,0,62746.54,0,False,True,False,0.3738850338399475,12247.38,1144.778021437674,1094.778021437674,False,True
705,48,9,114169.16,1,0,0,173273.2,1,True,False,True,0.9208082189052118,10275.2244,2365.377769653843,2315.377769653843,True,True
670,45,5,47884.92,1,1,1,54340.24,0,False,False,False,0.574271625689612,4309.6428,618.7263942243828,568.7263942243828,True,True
747,49,6,202904.64,1,1,1,17298.72,1,False,False,True,0.615217221703313,18261.4176,2808.684650058996,2758.684650058996,True,True
743,43,2,161807.18,2,0,1,93228.86,1,False,True,True,0.450679518356297,14562.6462,1640.7715938522895,1590.7715938522895,False,True
532,52,3,110791.97,1,1,0,148704.77,1,True,False,True,0.9325602529432934,9971.2773,2324.70422026393,2274.70422026393,True,True
554,54,6,108755.0,1,1,0,40914.32,1,True,False,False,0.9360160914153371,9787.95,2290.4196754921877,2240.4196754921877,True,True
757,55,9,117294.12,4,1,0,94187.47,1,False,True,False,0.9611289460904444,10556.4708,2536.5324136096374,2486.5324136096374,True,True
491,26,4,102251.14,1,1,1,145900.89,0,True,False,True,0.3184559580813394,9202.6026,732.6559069562063,682.6559069562063,False,True
726,37,2,132057.92,2,1,0,34743.98,0,False,False,True,0.1985519121436773,11885.2128,589.9579319186272,539.9579319186272,False,True
850,35,7,114285.2,1,0,1,129660.59,0,True,False,False,0.5353288353828549,10285.667999999998,1376.5536678936744,1326.5536678936744,True,True
690,32,2,76087.98,1,0,1,151822.66,0,False,True,True,0.1934897915228457,6847.918199999998,331.2505662208751,281.2505662208751,False,True
689,40,8,160272.27,1,1,0,49656.24,0,False,False,True,0.4619359130562971,14424.5043,1665.799141051246,1615.799141051246,False,True
